"Notes"	"County"	"County Code"	"Month"	"Month Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Rockingham County, NH"	"33015"	"Dec., 2014"	"2014/12"	"85+ years"	"85+"	79	Not Applicable	Not Applicable
"Total"	"Rockingham County, NH"	"33015"	"Dec., 2014"	"2014/12"			207	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jan., 2015"	"2015/01"	"45-54 years"	"45-54"	16	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jan., 2015"	"2015/01"	"55-64 years"	"55-64"	26	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jan., 2015"	"2015/01"	"65-74 years"	"65-74"	46	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jan., 2015"	"2015/01"	"75-84 years"	"75-84"	66	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jan., 2015"	"2015/01"	"85+ years"	"85+"	118	Not Applicable	Not Applicable
"Total"	"Rockingham County, NH"	"33015"	"Jan., 2015"	"2015/01"			291	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Feb., 2015"	"2015/02"	"45-54 years"	"45-54"	12	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Feb., 2015"	"2015/02"	"55-64 years"	"55-64"	30	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Feb., 2015"	"2015/02"	"65-74 years"	"65-74"	42	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Feb., 2015"	"2015/02"	"75-84 years"	"75-84"	63	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Feb., 2015"	"2015/02"	"85+ years"	"85+"	73	Not Applicable	Not Applicable
"Total"	"Rockingham County, NH"	"33015"	"Feb., 2015"	"2015/02"			234	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Mar., 2015"	"2015/03"	"55-64 years"	"55-64"	27	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Mar., 2015"	"2015/03"	"65-74 years"	"65-74"	42	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Mar., 2015"	"2015/03"	"75-84 years"	"75-84"	47	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Mar., 2015"	"2015/03"	"85+ years"	"85+"	88	Not Applicable	Not Applicable
"Total"	"Rockingham County, NH"	"33015"	"Mar., 2015"	"2015/03"			221	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Apr., 2015"	"2015/04"	"45-54 years"	"45-54"	10	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Apr., 2015"	"2015/04"	"55-64 years"	"55-64"	23	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Apr., 2015"	"2015/04"	"65-74 years"	"65-74"	43	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Apr., 2015"	"2015/04"	"75-84 years"	"75-84"	56	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Apr., 2015"	"2015/04"	"85+ years"	"85+"	70	Not Applicable	Not Applicable
"Total"	"Rockingham County, NH"	"33015"	"Apr., 2015"	"2015/04"			218	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"May, 2015"	"2015/05"	"55-64 years"	"55-64"	20	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"May, 2015"	"2015/05"	"65-74 years"	"65-74"	41	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"May, 2015"	"2015/05"	"75-84 years"	"75-84"	47	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"May, 2015"	"2015/05"	"85+ years"	"85+"	71	Not Applicable	Not Applicable
"Total"	"Rockingham County, NH"	"33015"	"May, 2015"	"2015/05"			200	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jun., 2015"	"2015/06"	"45-54 years"	"45-54"	10	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jun., 2015"	"2015/06"	"55-64 years"	"55-64"	25	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jun., 2015"	"2015/06"	"65-74 years"	"65-74"	31	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jun., 2015"	"2015/06"	"75-84 years"	"75-84"	43	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jun., 2015"	"2015/06"	"85+ years"	"85+"	58	Not Applicable	Not Applicable
"Total"	"Rockingham County, NH"	"33015"	"Jun., 2015"	"2015/06"			178	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jul., 2015"	"2015/07"	"45-54 years"	"45-54"	11	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jul., 2015"	"2015/07"	"55-64 years"	"55-64"	19	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jul., 2015"	"2015/07"	"65-74 years"	"65-74"	37	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jul., 2015"	"2015/07"	"75-84 years"	"75-84"	47	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jul., 2015"	"2015/07"	"85+ years"	"85+"	53	Not Applicable	Not Applicable
"Total"	"Rockingham County, NH"	"33015"	"Jul., 2015"	"2015/07"			178	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Aug., 2015"	"2015/08"	"45-54 years"	"45-54"	10	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Aug., 2015"	"2015/08"	"55-64 years"	"55-64"	21	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Aug., 2015"	"2015/08"	"65-74 years"	"65-74"	37	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Aug., 2015"	"2015/08"	"75-84 years"	"75-84"	50	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Aug., 2015"	"2015/08"	"85+ years"	"85+"	53	Not Applicable	Not Applicable
"Total"	"Rockingham County, NH"	"33015"	"Aug., 2015"	"2015/08"			176	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Sep., 2015"	"2015/09"	"45-54 years"	"45-54"	12	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Sep., 2015"	"2015/09"	"55-64 years"	"55-64"	24	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Sep., 2015"	"2015/09"	"65-74 years"	"65-74"	32	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Sep., 2015"	"2015/09"	"75-84 years"	"75-84"	39	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Sep., 2015"	"2015/09"	"85+ years"	"85+"	59	Not Applicable	Not Applicable
"Total"	"Rockingham County, NH"	"33015"	"Sep., 2015"	"2015/09"			182	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Oct., 2015"	"2015/10"	"45-54 years"	"45-54"	13	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Oct., 2015"	"2015/10"	"55-64 years"	"55-64"	28	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Oct., 2015"	"2015/10"	"65-74 years"	"65-74"	36	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Oct., 2015"	"2015/10"	"75-84 years"	"75-84"	47	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Oct., 2015"	"2015/10"	"85+ years"	"85+"	70	Not Applicable	Not Applicable
"Total"	"Rockingham County, NH"	"33015"	"Oct., 2015"	"2015/10"			207	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Nov., 2015"	"2015/11"	"45-54 years"	"45-54"	11	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Nov., 2015"	"2015/11"	"55-64 years"	"55-64"	21	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Nov., 2015"	"2015/11"	"65-74 years"	"65-74"	32	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Nov., 2015"	"2015/11"	"75-84 years"	"75-84"	57	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Nov., 2015"	"2015/11"	"85+ years"	"85+"	63	Not Applicable	Not Applicable
"Total"	"Rockingham County, NH"	"33015"	"Nov., 2015"	"2015/11"			198	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Dec., 2015"	"2015/12"	"45-54 years"	"45-54"	13	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Dec., 2015"	"2015/12"	"55-64 years"	"55-64"	25	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Dec., 2015"	"2015/12"	"65-74 years"	"65-74"	43	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Dec., 2015"	"2015/12"	"75-84 years"	"75-84"	48	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Dec., 2015"	"2015/12"	"85+ years"	"85+"	56	Not Applicable	Not Applicable
"Total"	"Rockingham County, NH"	"33015"	"Dec., 2015"	"2015/12"			192	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jan., 2016"	"2016/01"	"45-54 years"	"45-54"	11	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jan., 2016"	"2016/01"	"55-64 years"	"55-64"	37	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jan., 2016"	"2016/01"	"65-74 years"	"65-74"	36	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jan., 2016"	"2016/01"	"75-84 years"	"75-84"	59	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jan., 2016"	"2016/01"	"85+ years"	"85+"	70	Not Applicable	Not Applicable
"Total"	"Rockingham County, NH"	"33015"	"Jan., 2016"	"2016/01"			218	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Feb., 2016"	"2016/02"	"45-54 years"	"45-54"	10	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Feb., 2016"	"2016/02"	"55-64 years"	"55-64"	36	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Feb., 2016"	"2016/02"	"65-74 years"	"65-74"	39	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Feb., 2016"	"2016/02"	"75-84 years"	"75-84"	62	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Feb., 2016"	"2016/02"	"85+ years"	"85+"	69	Not Applicable	Not Applicable
"Total"	"Rockingham County, NH"	"33015"	"Feb., 2016"	"2016/02"			227	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Mar., 2016"	"2016/03"	"45-54 years"	"45-54"	10	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Mar., 2016"	"2016/03"	"55-64 years"	"55-64"	37	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Mar., 2016"	"2016/03"	"65-74 years"	"65-74"	54	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Mar., 2016"	"2016/03"	"75-84 years"	"75-84"	59	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Mar., 2016"	"2016/03"	"85+ years"	"85+"	87	Not Applicable	Not Applicable
"Total"	"Rockingham County, NH"	"33015"	"Mar., 2016"	"2016/03"			258	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Apr., 2016"	"2016/04"	"55-64 years"	"55-64"	25	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Apr., 2016"	"2016/04"	"65-74 years"	"65-74"	32	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Apr., 2016"	"2016/04"	"75-84 years"	"75-84"	49	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Apr., 2016"	"2016/04"	"85+ years"	"85+"	77	Not Applicable	Not Applicable
"Total"	"Rockingham County, NH"	"33015"	"Apr., 2016"	"2016/04"			207	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"May, 2016"	"2016/05"	"45-54 years"	"45-54"	10	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"May, 2016"	"2016/05"	"55-64 years"	"55-64"	25	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"May, 2016"	"2016/05"	"65-74 years"	"65-74"	29	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"May, 2016"	"2016/05"	"75-84 years"	"75-84"	49	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"May, 2016"	"2016/05"	"85+ years"	"85+"	63	Not Applicable	Not Applicable
"Total"	"Rockingham County, NH"	"33015"	"May, 2016"	"2016/05"			193	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jun., 2016"	"2016/06"	"45-54 years"	"45-54"	19	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jun., 2016"	"2016/06"	"55-64 years"	"55-64"	20	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jun., 2016"	"2016/06"	"65-74 years"	"65-74"	32	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jun., 2016"	"2016/06"	"75-84 years"	"75-84"	44	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jun., 2016"	"2016/06"	"85+ years"	"85+"	58	Not Applicable	Not Applicable
"Total"	"Rockingham County, NH"	"33015"	"Jun., 2016"	"2016/06"			187	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jul., 2016"	"2016/07"	"45-54 years"	"45-54"	13	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jul., 2016"	"2016/07"	"55-64 years"	"55-64"	23	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jul., 2016"	"2016/07"	"65-74 years"	"65-74"	24	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jul., 2016"	"2016/07"	"75-84 years"	"75-84"	49	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jul., 2016"	"2016/07"	"85+ years"	"85+"	61	Not Applicable	Not Applicable
"Total"	"Rockingham County, NH"	"33015"	"Jul., 2016"	"2016/07"			183	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Aug., 2016"	"2016/08"	"45-54 years"	"45-54"	16	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Aug., 2016"	"2016/08"	"55-64 years"	"55-64"	24	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Aug., 2016"	"2016/08"	"65-74 years"	"65-74"	36	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Aug., 2016"	"2016/08"	"75-84 years"	"75-84"	45	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Aug., 2016"	"2016/08"	"85+ years"	"85+"	64	Not Applicable	Not Applicable
"Total"	"Rockingham County, NH"	"33015"	"Aug., 2016"	"2016/08"			196	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Sep., 2016"	"2016/09"	"45-54 years"	"45-54"	16	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Sep., 2016"	"2016/09"	"55-64 years"	"55-64"	36	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Sep., 2016"	"2016/09"	"65-74 years"	"65-74"	46	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Sep., 2016"	"2016/09"	"75-84 years"	"75-84"	49	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Sep., 2016"	"2016/09"	"85+ years"	"85+"	42	Not Applicable	Not Applicable
"Total"	"Rockingham County, NH"	"33015"	"Sep., 2016"	"2016/09"			199	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Oct., 2016"	"2016/10"	"45-54 years"	"45-54"	15	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Oct., 2016"	"2016/10"	"55-64 years"	"55-64"	31	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Oct., 2016"	"2016/10"	"65-74 years"	"65-74"	35	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Oct., 2016"	"2016/10"	"75-84 years"	"75-84"	48	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Oct., 2016"	"2016/10"	"85+ years"	"85+"	63	Not Applicable	Not Applicable
"Total"	"Rockingham County, NH"	"33015"	"Oct., 2016"	"2016/10"			207	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Nov., 2016"	"2016/11"	"45-54 years"	"45-54"	10	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Nov., 2016"	"2016/11"	"55-64 years"	"55-64"	20	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Nov., 2016"	"2016/11"	"65-74 years"	"65-74"	39	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Nov., 2016"	"2016/11"	"75-84 years"	"75-84"	57	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Nov., 2016"	"2016/11"	"85+ years"	"85+"	65	Not Applicable	Not Applicable
"Total"	"Rockingham County, NH"	"33015"	"Nov., 2016"	"2016/11"			206	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Dec., 2016"	"2016/12"	"55-64 years"	"55-64"	30	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Dec., 2016"	"2016/12"	"65-74 years"	"65-74"	48	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Dec., 2016"	"2016/12"	"75-84 years"	"75-84"	58	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Dec., 2016"	"2016/12"	"85+ years"	"85+"	86	Not Applicable	Not Applicable
"Total"	"Rockingham County, NH"	"33015"	"Dec., 2016"	"2016/12"			242	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jan., 2017"	"2017/01"	"45-54 years"	"45-54"	13	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jan., 2017"	"2017/01"	"55-64 years"	"55-64"	33	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jan., 2017"	"2017/01"	"65-74 years"	"65-74"	45	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jan., 2017"	"2017/01"	"75-84 years"	"75-84"	51	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jan., 2017"	"2017/01"	"85+ years"	"85+"	89	Not Applicable	Not Applicable
"Total"	"Rockingham County, NH"	"33015"	"Jan., 2017"	"2017/01"			241	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Feb., 2017"	"2017/02"	"45-54 years"	"45-54"	11	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Feb., 2017"	"2017/02"	"55-64 years"	"55-64"	18	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Feb., 2017"	"2017/02"	"65-74 years"	"65-74"	43	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Feb., 2017"	"2017/02"	"75-84 years"	"75-84"	51	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Feb., 2017"	"2017/02"	"85+ years"	"85+"	86	Not Applicable	Not Applicable
"Total"	"Rockingham County, NH"	"33015"	"Feb., 2017"	"2017/02"			221	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Mar., 2017"	"2017/03"	"45-54 years"	"45-54"	10	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Mar., 2017"	"2017/03"	"55-64 years"	"55-64"	34	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Mar., 2017"	"2017/03"	"65-74 years"	"65-74"	40	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Mar., 2017"	"2017/03"	"75-84 years"	"75-84"	50	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Mar., 2017"	"2017/03"	"85+ years"	"85+"	74	Not Applicable	Not Applicable
"Total"	"Rockingham County, NH"	"33015"	"Mar., 2017"	"2017/03"			219	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Apr., 2017"	"2017/04"	"55-64 years"	"55-64"	22	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Apr., 2017"	"2017/04"	"65-74 years"	"65-74"	37	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Apr., 2017"	"2017/04"	"75-84 years"	"75-84"	46	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Apr., 2017"	"2017/04"	"85+ years"	"85+"	70	Not Applicable	Not Applicable
"Total"	"Rockingham County, NH"	"33015"	"Apr., 2017"	"2017/04"			198	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"May, 2017"	"2017/05"	"55-64 years"	"55-64"	21	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"May, 2017"	"2017/05"	"65-74 years"	"65-74"	40	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"May, 2017"	"2017/05"	"75-84 years"	"75-84"	46	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"May, 2017"	"2017/05"	"85+ years"	"85+"	69	Not Applicable	Not Applicable
"Total"	"Rockingham County, NH"	"33015"	"May, 2017"	"2017/05"			201	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jun., 2017"	"2017/06"	"55-64 years"	"55-64"	13	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jun., 2017"	"2017/06"	"65-74 years"	"65-74"	42	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jun., 2017"	"2017/06"	"75-84 years"	"75-84"	52	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jun., 2017"	"2017/06"	"85+ years"	"85+"	62	Not Applicable	Not Applicable
"Total"	"Rockingham County, NH"	"33015"	"Jun., 2017"	"2017/06"			192	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jul., 2017"	"2017/07"	"55-64 years"	"55-64"	34	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jul., 2017"	"2017/07"	"65-74 years"	"65-74"	44	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jul., 2017"	"2017/07"	"75-84 years"	"75-84"	45	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Jul., 2017"	"2017/07"	"85+ years"	"85+"	67	Not Applicable	Not Applicable
"Total"	"Rockingham County, NH"	"33015"	"Jul., 2017"	"2017/07"			214	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Aug., 2017"	"2017/08"	"45-54 years"	"45-54"	13	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Aug., 2017"	"2017/08"	"55-64 years"	"55-64"	29	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Aug., 2017"	"2017/08"	"65-74 years"	"65-74"	46	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Aug., 2017"	"2017/08"	"75-84 years"	"75-84"	57	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Aug., 2017"	"2017/08"	"85+ years"	"85+"	58	Not Applicable	Not Applicable
"Total"	"Rockingham County, NH"	"33015"	"Aug., 2017"	"2017/08"			213	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Sep., 2017"	"2017/09"	"45-54 years"	"45-54"	12	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Sep., 2017"	"2017/09"	"55-64 years"	"55-64"	27	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Sep., 2017"	"2017/09"	"65-74 years"	"65-74"	50	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Sep., 2017"	"2017/09"	"75-84 years"	"75-84"	43	Not Applicable	Not Applicable
	"Rockingham County, NH"	"33015"	"Sep., 2017"	"2017/09"	"85+ years"	"85+"	59	Not Applicable	Not Applicable
"Total"	"Rockingham County, NH"	"33015"	"Sep., 2017"	"2017/09"			206	Not Applicable	Not Applicable
